/juice/scr/aharris6/wsj/train/wav/4b2/4b2c020d.wav,/juice/scr/aharris6/wsj/train/txt/4b2/4b2c020d.txt,IT SAID THE MACHINERY MAY HAVE HELPED THE SOVIETS BUILD ADVANCED COMPUTER MEMORIES FOR SUCH MILITARY PURPOSES AS MISSILE GUIDANCE,4b2c020d
/juice/scr/aharris6/wsj/train/wav/01j/01jc0210.wav,/juice/scr/aharris6/wsj/train/txt/01j/01jc0210.txt,THE PROJECT HAS BEEN CONTROVERSIAL SINCE NINETEEN EIGHTY FIVE WHEN THE CITY AUCTIONED WHAT IS CONSIDERED A PRIME PUBLIC SITE TO HELP PAY FOR IMPROVEMENTS IN THE SUBWAY SYSTEM,01jc0210
/juice/scr/aharris6/wsj/train/wav/20m/20mo010q.wav,/juice/scr/aharris6/wsj/train/txt/20m/20mo010q.txt,MR BETHELL HAS AN EYE FOR THE FASHIONABLE AND FOR THE ABOMINABLE COMMA WHICH TODAY ARE OFTEN THE SAME THING PERIOD,20mo010q
/juice/scr/aharris6/wsj/train/wav/4a0/4a0c0304.wav,/juice/scr/aharris6/wsj/train/txt/4a0/4a0c0304.txt,THE DISCLOSURES CAME IN A PROXY STATEMENT AMENDMENT FILED YESTERDAY WITH THE SECURITIES AND EXCHANGE COMMISSION,4a0c0304
/juice/scr/aharris6/wsj/train/wav/47n/47nc030l.wav,/juice/scr/aharris6/wsj/train/txt/47n/47nc030l.txt,IT SAID THE MACHINERY MAY HAVE HELPED THE SOVIETS BUILD ADVANCED COMPUTER MEMORIES FOR SUCH MILITARY PURPOSES AS MISSILE GUIDANCE,47nc030l
/juice/scr/aharris6/wsj/train/wav/49k/49kc030i.wav,/juice/scr/aharris6/wsj/train/txt/49k/49kc030i.txt,MR WALSH'S LEGAL THEORY ABOUT THE FLOW OF FUNDS IS LIKELY TO BE THE LINCHPIN OF AN EFFORT TO BRING BROADER CONSPIRACY AND OTHER CRIMINAL CHARGES,49kc030i
/juice/scr/aharris6/wsj/train/wav/47x/47xc020f.wav,/juice/scr/aharris6/wsj/train/txt/47x/47xc020f.txt,CONTROL OF THE PUBLIC COMPANY AND OF PRIVATE INTERESTS LIKE MIRROR GROUP NEWSPAPERS LIMITED RESTS WITH A FOUNDATION IN LIECHTENSTEIN PERGAMON HOLDING FOUNDATION ABOUT WHICH LITTLE IS DISCLOSED,47xc020f
/juice/scr/aharris6/wsj/train/wav/01l/01lc020e.wav,/juice/scr/aharris6/wsj/train/txt/01l/01lc020e.txt,THE BLACKSTONE FUND BLACKSTONE CAPITAL PARTNERS L P IS SEEKING TO RAISE ONE BILLION DOLLARS,01lc020e
/juice/scr/aharris6/wsj/train/wav/4bg/4bgc0406.wav,/juice/scr/aharris6/wsj/train/txt/4bg/4bgc0406.txt,THE POINT IS HE WAS ONE OF US,4bgc0406
/juice/scr/aharris6/wsj/train/wav/49v/49vc020z.wav,/juice/scr/aharris6/wsj/train/txt/49v/49vc020z.txt,THUS MR PEROT PUT INTO PLAY A CONTRACT THAT E D S HAS HELD EXCLUSIVELY SINCE NINETEEN SEVENTY SEVEN,49vc020z
/juice/scr/aharris6/wsj/train/wav/47v/47vc0319.wav,/juice/scr/aharris6/wsj/train/txt/47v/47vc0319.txt,TONGUECLICK ANALYSTS SAY THEY EXPECT P AND G'S MOMENTUM TO CARRY INTO NINETEEN NINETY AND BEYOND AND MANY RAISED THEIR FISCAL NINETEEN NINETY ESTIMATES,47vc0319
/juice/scr/aharris6/wsj/train/wav/47n/47nc0210.wav,/juice/scr/aharris6/wsj/train/txt/47n/47nc0210.txt,A SENIOR NATO DIPLOMAT ACCUSED THE SOVIETS OF TRYING TO SEDUCE THE GERMANS AWAY FROM US,47nc0210
/juice/scr/aharris6/wsj/train/wav/404/404c0206.wav,/juice/scr/aharris6/wsj/train/txt/404/404c0206.txt,THE C I A REFUSED TO COMMENT,404c0206
/juice/scr/aharris6/wsj/train/wav/488/488c020g.wav,/juice/scr/aharris6/wsj/train/txt/488/488c020g.txt,AN ELECTION TO CHOOSE CONVENTION DELEGATES WOULD BE LIKE A SPECIAL ELECTION TO PICK A NEW CONGRESS,488c020g
/juice/scr/aharris6/wsj/train/wav/4a0/4a0c020u.wav,/juice/scr/aharris6/wsj/train/txt/4a0/4a0c020u.txt,IN GENERAL JACKSON STRATEGISTS SAID THAT THEY ARE PLEASED WITH THE WAY THE DUKAKIS CAMPAIGN IS TREATING THEM,4a0c020u
/juice/scr/aharris6/wsj/train/wav/493/493c041a.wav,/juice/scr/aharris6/wsj/train/txt/493/493c041a.txt,TONGUECLICK IN AUGUST MR LENNANE INCREASED HIS BID TO EIGHT DOLLARS A SHARE,493c041a
/juice/scr/aharris6/wsj/train/wav/491/491c020b.wav,/juice/scr/aharris6/wsj/train/txt/491/491c020b.txt,WE'RE SELLING EIGHT HUNDRED MILLION OF NOTES IN A PRIVATE PLACEMENT HE SAID,491c020b
/juice/scr/aharris6/wsj/train/wav/01r/01ro030r.wav,/juice/scr/aharris6/wsj/train/txt/01r/01ro030r.txt,THERE'S PROBABLY ALSO A PSYCHOLOGICAL SIDE TO AUGUSTA NATIONAL'S ACCENT ON EXPERIENCE PERIOD,01ro030r
/juice/scr/aharris6/wsj/train/wav/46d/46dc040u.wav,/juice/scr/aharris6/wsj/train/txt/46d/46dc040u.txt,WE'RE GIVING UP SHORT TERM GAINS FOR THE GOOD OF OUR CLIENTS HE ASSERTED,46dc040u
/juice/scr/aharris6/wsj/train/wav/460/460c041d.wav,/juice/scr/aharris6/wsj/train/txt/460/460c041d.txt,BRITISH CALEDONIAN BROUGHT ROUTES TO THE SOUTHERN U S THE MIDDLE EAST AND AFRICA AS WELL AS LUCRATIVE FLIGHTS TO EAST ASIA,460c041d
/juice/scr/aharris6/wsj/train/wav/49p/49pc0413.wav,/juice/scr/aharris6/wsj/train/txt/49p/49pc0413.txt,THROUGH ITS U S FINANCE SUBSIDIARY TOYOTA HAS ISSUED COMMERCIAL PAPER IN THE U S AND PRIVATELY PLACED MEDIUM TERM NOTES,49pc0413
/juice/scr/aharris6/wsj/train/wav/48k/48kc0317.wav,/juice/scr/aharris6/wsj/train/txt/48k/48kc0317.txt,IT IS A CRITICAL BUILDING BLOCK IN ARTIFICIAL INTELLIGENCE MUCH AS THE NEURONS IN HUMANS ARE THE VEHICLE FOR BRAIN FUNCTION,48kc0317
/juice/scr/aharris6/wsj/train/wav/4b8/4b8c0406.wav,/juice/scr/aharris6/wsj/train/txt/4b8/4b8c0406.txt,THE OLD GLASS STEAGALL ARGUMENTS AIMED AT LIMITING RISK AND DANGERS THAT BIG BANKS WOULD END UP CONTROLLING INDUSTRY LOOK MORE AND MORE DATED,4b8c0406
/juice/scr/aharris6/wsj/train/wav/48w/48wc0402.wav,/juice/scr/aharris6/wsj/train/txt/48w/48wc0402.txt,THE POLLS SHOW MUCH OF THE PUBLIC DOES NOT BELIEVE THE PRESIDENT WHEN HE DENIES KNOWING THAT PROFITS FROM IRANIAN ARMS SALES HAD BEEN USED TO AID THE CONTRAS,48wc0402
/juice/scr/aharris6/wsj/train/wav/4a1/4a1c020s.wav,/juice/scr/aharris6/wsj/train/txt/4a1/4a1c020s.txt,ROBERT H SEWELL CHAIRMAN OF EQUITABLE BANKSHARES INCORPORATED A SMALL DALLAS BASED BANK HOLDING COMPANY WAS ASTONISHED AT THE OPULENCE,4a1c020s
/juice/scr/aharris6/wsj/train/wav/48h/48hc020g.wav,/juice/scr/aharris6/wsj/train/txt/48h/48hc020g.txt,WHAT IF THE SOUTH HAD BEEN A SEPARATE NATION,48hc020g
/juice/scr/aharris6/wsj/train/wav/48n/48nc030g.wav,/juice/scr/aharris6/wsj/train/txt/48n/48nc030g.txt,GENERALLY THE INTEREST OF THE PORTION OF THE LOAN THAT FINANCES THESE EXPENSES IS DEDUCTIBLE,48nc030g
/juice/scr/aharris6/wsj/train/wav/4b5/4b5c0412.wav,/juice/scr/aharris6/wsj/train/txt/4b5/4b5c0412.txt,AFTER MR BUSH LOST TO KANSAS SENATOR ROBERT DOLE IN THE IOWA CAUCUSES THE FAMILY RUSHED TO HIS RESCUE IN NEW HAMPSHIRE,4b5c0412
/juice/scr/aharris6/wsj/train/wav/4b3/4b3c041e.wav,/juice/scr/aharris6/wsj/train/txt/4b3/4b3c041e.txt,LAST TUESDAY MORE THAN FOUR THOUSAND OPTIONS TRADED ON WEDNESDAY THE DAY PRECEDING THE ANNOUNCEMENT SEVEN THOUSAND FIFTY CONTRACTS TRADED,4b3c041e
/juice/scr/aharris6/wsj/train/wav/49w/49wc0411.wav,/juice/scr/aharris6/wsj/train/txt/49w/49wc0411.txt,MONEY TO PROMOTE A FLAGGING GLOBAL CORPORATE COMPUTER SERVICE IS BECOMING AVAILABLE,49wc0411
/juice/scr/aharris6/wsj/train/wav/46t/46tc0419.wav,/juice/scr/aharris6/wsj/train/txt/46t/46tc0419.txt,MISCNOISE THE RESULTS HAVE BEEN IMPRESSIVE,46tc0419
/juice/scr/aharris6/wsj/train/wav/46x/46xc021d.wav,/juice/scr/aharris6/wsj/train/txt/46x/46xc021d.txt,LOUDBREATH IN CHINA TOO THE CONSERVATIVE LEADERS CAN'T OVERCOME OUR ECONOMIC DIFFICULTIES,46xc021d
/juice/scr/aharris6/wsj/train/wav/20m/20mo010e.wav,/juice/scr/aharris6/wsj/train/txt/20m/20mo010e.txt,ASKED ABOUT A NEW PRESIDENTIAL AID REQUEST COMMA JIM WRIGHT TALKED ABOUT MORALITY PERIOD,20mo010e
/juice/scr/aharris6/wsj/train/wav/40c/40cc0208.wav,/juice/scr/aharris6/wsj/train/txt/40c/40cc0208.txt,U S BANKS IN JAPAN CURRENTLY CAN TRADE IN SOME SECURITIES BUT ARE BASICALLY CONFINED TO DEALING WITH THE ONE HUNDRED TWENTY LARGEST JAPANESE FINANCIAL INSTITUTIONS,40cc0208
/juice/scr/aharris6/wsj/train/wav/48b/48bc0314.wav,/juice/scr/aharris6/wsj/train/txt/48b/48bc0314.txt,DESEGREGATION OF PUBLIC SCHOOLS REMAINS A GOAL BUT IS ENTIRELY ELUSIVE IN MANY AREAS,48bc0314
/juice/scr/aharris6/wsj/train/wav/46m/46mc030j.wav,/juice/scr/aharris6/wsj/train/txt/46m/46mc030j.txt,TONGUECLICK LOUDBREATH I'M WAITING TO SEE WHAT THE CONDITIONS ARE HE SAID,46mc030j
/juice/scr/aharris6/wsj/train/wav/497/497c040w.wav,/juice/scr/aharris6/wsj/train/txt/497/497c040w.txt,ONE ANALYST NOTED THAT BIG WEST GERMAN BANKS ARE SLOWLY LIQUIDATING THE VAST INVENTORIES OF SHARES BOUGHT IN THE WEEKS AND MONTHS AFTER THE OCTOBER STOCK MARKET CRASH,497c040w
/juice/scr/aharris6/wsj/train/wav/46e/46ec030a.wav,/juice/scr/aharris6/wsj/train/txt/46e/46ec030a.txt,LIPSMACK ALL OF THE SHARES ARE BEING OFFERED BY THE COMPANY,46ec030a
/juice/scr/aharris6/wsj/train/wav/47l/47lc041a.wav,/juice/scr/aharris6/wsj/train/txt/47l/47lc041a.txt,TONGUECLICK MR TAYLOR WILL REMAIN PRESIDENT A POST HE HAS HELD SINCE MAY FIRST,47lc041a
/juice/scr/aharris6/wsj/train/wav/40b/40bc020o.wav,/juice/scr/aharris6/wsj/train/txt/40b/40bc020o.txt,TRADERS ESTIMATE THAT THE BENCHMARK TEN YEAR BOND ACCOUNTS FOR MORE THAN SIXTY PERCENT OF ALL SECONDARY MARKET TRADING,40bc020o
/juice/scr/aharris6/wsj/train/wav/49p/49pc0315.wav,/juice/scr/aharris6/wsj/train/txt/49p/49pc0315.txt,IMPERIAL SAYS IT HAS HAD TERRIFIC UNSOLICITED INTEREST IN THE MATERIAL FROM ALL AREAS OF PLASTICS USES,49pc0315
/juice/scr/aharris6/wsj/train/wav/462/462c020y.wav,/juice/scr/aharris6/wsj/train/txt/462/462c020y.txt,ILLINOIS IS SET TO RULE ON THE OFFER AUGUST TWENTY FOURTH THE SAME DAY KANSAS IS SET TO RESUME HEARINGS ON THE MATTER,462c020y
/juice/scr/aharris6/wsj/train/wav/47c/47cc031c.wav,/juice/scr/aharris6/wsj/train/txt/47c/47cc031c.txt,INDONESIA AND THE PHILIPPINES ARE SO IMPRESSED THAT THEY HAVE ASKED HIM TO BUILD SIMILAR PLANTS,47cc031c
/juice/scr/aharris6/wsj/train/wav/4ae/4aec040b.wav,/juice/scr/aharris6/wsj/train/txt/4ae/4aec040b.txt,TONGUECLICK THE BID ON THE LATEST TWENTY SIX WEEK ISSUE INCREASED TO FIVE POINT THREE FIVE PERCENT FROM FIVE POINT THREE ONE PERCENT,4aec040b
/juice/scr/aharris6/wsj/train/wav/46a/46ac0318.wav,/juice/scr/aharris6/wsj/train/txt/46a/46ac0318.txt,THERE'S NO QUESTION THAT AFTER A DAY SPENT IDLING ON AN L A FREEWAY IT'S POSSIBLE TO FEEL THE EFFECTS OF OZONE,46ac0318
/juice/scr/aharris6/wsj/train/wav/028/028c020j.wav,/juice/scr/aharris6/wsj/train/txt/028/028c020j.txt,CROSSTALK SMITH BARNEY HARRIS UPHAM AND COMPANY IS MANAGING THE UNDERWRITING CROSSTALK,028c020j
/juice/scr/aharris6/wsj/train/wav/40b/40bc0213.wav,/juice/scr/aharris6/wsj/train/txt/40b/40bc0213.txt,MANY ARE CANTANKEROUS INFIGHTING AMONG VARIOUS EMIGRE FACTIONS HAS RESULTED IN COUNTLESS LAWSUITS,40bc0213
/juice/scr/aharris6/wsj/train/wav/47m/47mc040m.wav,/juice/scr/aharris6/wsj/train/txt/47m/47mc040m.txt,TONGUECLICK FIVE OTHER PROMINENT BRITISH BUSINESSMEN INCLUDING FORMER GUINNESS CHAIRMAN ERNEST SAUNDERS HAVE BEEN ARRESTED AND CHARGED AS PART OF THE GOVERNMENT INVESTIGATION,47mc040m
/juice/scr/aharris6/wsj/train/wav/463/463c040x.wav,/juice/scr/aharris6/wsj/train/txt/463/463c040x.txt,WITH EUROPE HAVING MADE CONCESSIONS TO THE UNITED STATES MR BAKER AND FEDERAL RESERVE CHAIRMAN ALAN GREENSPAN WOULD COULD COME UNDER INCREASING PRESSURE TO HELP STEM THE DOLLAR'S RECENT FALL,463c040x
/juice/scr/aharris6/wsj/train/wav/028/028c020r.wav,/juice/scr/aharris6/wsj/train/txt/028/028c020r.txt,THE KOREAN AIR JET WITH ONE HUNDRED FIFTEEN PEOPLE ABOARD WAS EN ROUTE TO SEOUL FROM BAGHDAD WHEN AVIATION OFFICIALS LOST CONTACT WITH THE PLANE,028c020r
/juice/scr/aharris6/wsj/train/wav/478/478c030a.wav,/juice/scr/aharris6/wsj/train/txt/478/478c030a.txt,TONGUECLICK THAT COULD ALARM FOREIGN INVESTORS AND DISCOURAGE THEM FROM ADDING TO THEIR HOLDINGS OF DOLLAR DENOMINATED INVESTMENTS,478c030a
/juice/scr/aharris6/wsj/train/wav/468/468c040x.wav,/juice/scr/aharris6/wsj/train/txt/468/468c040x.txt,THE CHIEF OPERATING OFFICER WOULD HAVE BOTH THE FOOTWEAR AND APPAREL BUSINESSES REPORTING TO HIM,468c040x
/juice/scr/aharris6/wsj/train/wav/4ap/4apc020y.wav,/juice/scr/aharris6/wsj/train/txt/4ap/4apc020y.txt,TONGUECLICK PILLSBURY'S LOSS COMPARES WITH EARNINGS OF FORTY EIGHT AND A HALF MILLION DOORSLAM DOLLARS OR FIFTY SIX CENTS A SHARE IN THE YEAR EARLIER QUARTER,4apc020y
/juice/scr/aharris6/wsj/train/wav/47x/47xc040s.wav,/juice/scr/aharris6/wsj/train/txt/47x/47xc040s.txt,BUT IT ALSO AVOIDS MOST OF THE NEW TECHNOLOGY IN THE P S SLASH TWO FAMILY,47xc040s
/juice/scr/aharris6/wsj/train/wav/4az/4azc020d.wav,/juice/scr/aharris6/wsj/train/txt/4az/4azc020d.txt,WE'RE URGING OUR CUSTOMERS TO HAVE AT LEAST TWENTY FIVE PERCENT OF THEIR PORTFOLIO IN CASH,4azc020d
/juice/scr/aharris6/wsj/train/wav/47x/47xc020x.wav,/juice/scr/aharris6/wsj/train/txt/47x/47xc020x.txt,MR DELCHAMPS SAID THIRTY PERCENT OF THE COMPANY'S STOCK OUTSTANDING IS HELD BY PEOPLE WHO HAVE AGREED NOT TO SELL THEIR HOLDINGS BEFORE OCTOBER THIRTY FIRST,47xc020x
/juice/scr/aharris6/wsj/train/wav/4a5/4a5c030o.wav,/juice/scr/aharris6/wsj/train/txt/4a5/4a5c030o.txt,U S COMPANIES COULD STAND TO LOSE HUNDREDS OF MILLIONS OF DOLLARS IN SALES,4a5c030o
/juice/scr/aharris6/wsj/train/wav/499/499c020y.wav,/juice/scr/aharris6/wsj/train/txt/499/499c020y.txt,WHILE PRIME MINISTER LEE KUAN YEW'S GOVERNMENT HAS ADMITTED HOLDING MR SEOW IT HAS KEPT HIM TOTALLY INCOMMUNICADO,499c020y
/juice/scr/aharris6/wsj/train/wav/4b9/4b9c0318.wav,/juice/scr/aharris6/wsj/train/txt/4b9/4b9c0318.txt,IN TAIPEI THERE WERE NEWSPAPER REPORTS THAT THE MINISTRY OF FINANCE TURNED DOWN A PROPOSAL TO ALLOW BUSINESS BANKS TO SET UP BRANCHES IN OTHER CITIES,4b9c0318
/juice/scr/aharris6/wsj/train/wav/4bi/4bic0409.wav,/juice/scr/aharris6/wsj/train/txt/4bi/4bic0409.txt,WE ARE ALL CONCERNED THAT THE REGULATORS CAN SIT BACK AND WAIT FOR CREDIT TO CARRY THE COMPANY OUT INTO THE HORIZON,4bic0409
/juice/scr/aharris6/wsj/train/wav/487/487c0206.wav,/juice/scr/aharris6/wsj/train/txt/487/487c0206.txt,HE INSISTED THAT MOST OF THE REFUNDS WERE COMPLETED,487c0206
/juice/scr/aharris6/wsj/train/wav/48w/48wc020m.wav,/juice/scr/aharris6/wsj/train/txt/48w/48wc020m.txt,RORER GROUP WHOSE STOCK EASED THREE EIGHTHS TO THIRTY FIVE AND THREE QUARTERS SAID IT SIGNED A DEFINITIVE AGREEMENT TO ACQUIRE A H ROBINS,48wc020m
/juice/scr/aharris6/wsj/train/wav/028/028c020k.wav,/juice/scr/aharris6/wsj/train/txt/028/028c020k.txt,ALL OF THE SHARES ARE BEING OFFERED BY THE COMPANY,028c020k
/juice/scr/aharris6/wsj/train/wav/47e/47ec0318.wav,/juice/scr/aharris6/wsj/train/txt/47e/47ec0318.txt,THE ADDITIONAL PAYMENTS ARE CONTINGENT UPON CERTAIN MATERIAL ASPECTS OF THE BUSINESS OF THE TWO LABS REMAINING INTACT FOR THREE YEARS NICHOLS SAID,47ec0318
/juice/scr/aharris6/wsj/train/wav/4ac/4acc040j.wav,/juice/scr/aharris6/wsj/train/txt/4ac/4acc040j.txt,BEFORE FRIDAY IT SEEMED THAT ONLY AN UNEXPECTED BREAK IN THE DELAWARE COURT CASE COULD HAVE EXTRACTED HENLEY FROM THE DILEMMA IT NOW FACES,4acc040j
/juice/scr/aharris6/wsj/train/wav/48d/48dc0303.wav,/juice/scr/aharris6/wsj/train/txt/48d/48dc0303.txt,IT IS A DELICATE POSITION REQUIRING HIM TO MANEUVER AMONG VARIOUS INTEREST GROUPS AND PERSONAL CLIQUES THAT MAKE UP CHINA'S TOP LEADERSHIP,48dc0303
/juice/scr/aharris6/wsj/train/wav/46j/46jc020t.wav,/juice/scr/aharris6/wsj/train/txt/46j/46jc020t.txt,LIPSMACK THE AGREEMENT IS A KEY PART OF ROBINS'S BANKRUPTCY REORGANIZATION PLAN,46jc020t
/juice/scr/aharris6/wsj/train/wav/475/475c040t.wav,/juice/scr/aharris6/wsj/train/txt/475/475c040t.txt,CHEMLAWN IS DISCUSSED ONLY BRIEFLY AND IT IS RULED OUT AS A TAKEOVER TARGET BY MR BUNTROCK,475c040t
/juice/scr/aharris6/wsj/train/wav/47e/47ec0311.wav,/juice/scr/aharris6/wsj/train/txt/47e/47ec0311.txt,TONGUECLICK IT WENT ON TO SAY THAT COMPLAINTS AGAINST NORTHWEST INCREASED ONE THOUSAND FOUR HUNDRED AND EIGHTEEN PERCENT IN THE PAST YEAR,47ec0311
/juice/scr/aharris6/wsj/train/wav/4ak/4akc020e.wav,/juice/scr/aharris6/wsj/train/txt/4ak/4akc020e.txt,THE FACILITIES ARE IN BEVERLY AND DANVERS MASSACHUSETTS AND IN CHESHIRE CONNECTICUT,4akc020e
/juice/scr/aharris6/wsj/train/wav/46k/46kc040e.wav,/juice/scr/aharris6/wsj/train/txt/46k/46kc040e.txt,LIPSMACK MR BILZERIAN HAS SENT HIS BOY TO A LITTLE LEAGUE TEAM IN FARAWAY MINNESOTA WHERE THE FAMILY SPENDS ITS SUMMERS AND ISN'T COACHING A TEAM THIS YEAR,46kc040e
/juice/scr/aharris6/wsj/train/wav/473/473c040k.wav,/juice/scr/aharris6/wsj/train/txt/473/473c040k.txt,HOWEVER CAMPEAU'S BID IS ALL CASH AND THE MACY BID ISN'T,473c040k
/juice/scr/aharris6/wsj/train/wav/4bb/4bbc0310.wav,/juice/scr/aharris6/wsj/train/txt/4bb/4bbc0310.txt,THERE'S NO SENSE TRYING TO PLAY GAMES WITH THIS MARKET MR BERG EXPLAINS,4bbc0310
/juice/scr/aharris6/wsj/train/wav/469/469c030c.wav,/juice/scr/aharris6/wsj/train/txt/469/469c030c.txt,HE ALSO WARNED ANALYSTS AGAINST LOOKING AT A PARTICULAR QUARTER AND ISOLATING IT ADDING WE ARE LOOKING FOR THE ANNUAL TREND LINE,469c030c
/juice/scr/aharris6/wsj/train/wav/49j/49jc031a.wav,/juice/scr/aharris6/wsj/train/txt/49j/49jc031a.txt,FOR LARGER ACCOUNTS EMPLOYEES ARE RESTRICTED TO BORROWING HALF THE TOTAL BUT NO MORE THAN FIFTY THOUSAND DOLLARS,49jc031a
/juice/scr/aharris6/wsj/train/wav/48p/48pc0202.wav,/juice/scr/aharris6/wsj/train/txt/48p/48pc0202.txt,IN FACT THE FORM WASN'T SHOWN TO THE PUBLIC AT ALL,48pc0202
/juice/scr/aharris6/wsj/train/wav/49q/49qc020h.wav,/juice/scr/aharris6/wsj/train/txt/49q/49qc020h.txt,ON THE BIG BOARD VOLUME ROSE TWO HUNDRED TWENTY POINT FIVE MILLION SHARES FROM ONE HUNDRED SIXTY EIGHT POINT SIX MILLION THURSDAY,49qc020h
/juice/scr/aharris6/wsj/train/wav/4b0/4b0c020y.wav,/juice/scr/aharris6/wsj/train/txt/4b0/4b0c020y.txt,IN A TELEPHONE INTERVIEW FRIDAY MR AGEE DIDN'T RULE ANYTHING OUT,4b0c020y
/juice/scr/aharris6/wsj/train/wav/017/017c020g.wav,/juice/scr/aharris6/wsj/train/txt/017/017c020g.txt,TELEPORT SAID THAT ABOUT A YEAR AGO IT ASKED NEW YORK TELEPHONE TO ALLOW IT TO PLACE THE EQUIPMENT IN THE CENTRAL OFFICE,017c020g
/juice/scr/aharris6/wsj/train/wav/472/472c0419.wav,/juice/scr/aharris6/wsj/train/txt/472/472c0419.txt,TONGUECLICK EACH IS DIFFERENT BUT USUALLY INVOLVES A COMBINATION OF STOCK OPTION PURCHASES LOUDBREATH ARRANGED BY THE HOME OFFICE IN NEW YORK,472c0419
/juice/scr/aharris6/wsj/train/wav/46g/46gc020o.wav,/juice/scr/aharris6/wsj/train/txt/46g/46gc020o.txt,QUOTE CITICORP AND MORGAN TEND TO HAVE MORE VOLATILITY ON DAYS WHEN PROGRAM TRADING IS KNOWN TO OCCUR UNQUOTE MR SOIFER SAYS,46gc020o
/juice/scr/aharris6/wsj/train/wav/024/024o0317.wav,/juice/scr/aharris6/wsj/train/txt/024/024o0317.txt,BEYOND COMMA EVEN COMMA THE QUAYLE YEARS QUESTIONMARK,024o0317
